Carrier Code,Flight Number,Departure Airport,Arrival Airport,Scheduled Departure Date,Aircraft Type,Estimated FuelBurn(T),Estimated co2 (T)
XH,9272,AMS,LHR,3/24/2024,73H,2.402,7.591
XH,5799,TYS,ATL,3/14/2024,CR9,1.101,3.478
XH,9799,NCL,AMS,3/5/2024,E7W,1.843,5.827
XH,7098,MSP,ORD,3/23/2024,E7W,1.692,5.346
XH,8772,JFK,CDG,3/16/2024,359,32.037,101.236
XH,9985,ATL,PHL,3/22/2024,32B,4.798,15.163
XH,9677,PHX,MSP,3/8/2024,32B,8.009,25.309
XH,777,ATL,MSY,3/16/2024,75W,4.582,14.478
XH,7927,SEA,EUG,3/28/2024,E7W,1.436,4.535
XH,5929,DSM,MSP,3/22/2024,CR9,1.422,4.493
XH,907,ATL,JAC,3/23/2024,752,12.302,38.875
XH,9998,MSP,DCA,3/7/2024,319,4.968,15.7
XH,7059,EVV,ATL,3/29/2024,CR9,1.67,5.277
XH,9709,BGO,AMS,3/15/2024,73H,3.687,11.652
XH,909,MAD,ATL,3/16/2024,764,46.472,146.852
XH,9659,MCO,JFK,3/19/2024,32B,6.824,21.565
XH,7969,DTW,HPN,3/6/2024,CR9,2.165,6.841
XH,2599,ATL,GSP,3/23/2024,717,1.337,4.226
XH,6697,FCO,LIN,3/1/2024,32N,1.662,5.25
XH,9899,PUJ,JFK,3/28/2024,73J,8.9,28.124
XH,9797,MSN,DTW,3/21/2024,CR9,1.582,5
XH,6998,SMR,BOG,3/1/2024,32A,3.114,9.84
XH,2506,MSY,ATL,3/27/2024,75W,3.817,12.061
XH,2290,JFK,DTW,3/16/2024,319,3.547,11.207
XH,9909,MIA,ATL,3/23/2024,75W,5.966,18.852
XH,9726,SAT,SLC,3/4/2024,319,6.374,20.139
XH,980,BOG,ATL,3/21/2024,76W,25.561,80.774
XH,7986,YYC,PSP,3/29/2024,7S8,7.541,23.831
XH,8698,TLS,CDG,3/17/2024,318,2.791,8.821
XH,8090,ORD,GDL,3/13/2024,7S8,10.117,31.969
XH,996,DEN,ATL,3/7/2024,32B,6.9,21.804
XH,5996,RIC,JFK,3/14/2024,CR9,1.667,5.267
XH,9729,BZN,SLC,3/13/2024,E75,1.75,5.531
XH,9790,FLL,DTW,3/12/2024,75T,11.154,35.246
XH,7759,CAN,PVG,3/26/2024,333,11.188,35.354
XH,7982,CWA,MSP,3/23/2024,CR9,1.361,4.3
XH,5729,BOS,BWI,3/26/2024,E75,1.734,5.479
XH,8999,CDG,BIO,3/3/2024,E90,2.773,8.763
XH,9959,SEA,BOI,3/17/2024,E7W,1.772,5.603
XH,2992,ATL,IAD,3/12/2024,319,3.209,10.142
XH,799,SLC,EWR,3/6/2024,223,5.859,18.515
XH,897,JFK,DFW,3/25/2024,221,5.013,15.841
XH,9559,LGA,FLL,3/7/2024,32B,7.626,24.098
XH,9295,ATL,FLL,3/21/2024,752,5.019,15.859
XH,9709,FLL,BOS,3/18/2024,32Q,6.161,19.469
XH,2789,MSP,MCI,3/31/2024,717,2.593,8.194
XH,5952,RDU,BNA,3/1/2024,CR9,2.7,8.532
XH,2589,DTW,LGA,3/7/2024,32B,5.247,16.579
XH,9926,MEX,OAX,3/11/2024,E90,1.835,5.797
XH,9250,LGA,BOS,3/29/2024,221,1.461,4.616
XH,9559,ATL,EGE,3/18/2024,75W,10.864,34.33
XH,2707,JAN,ATL,3/10/2024,717,2.207,6.976
XH,8929,BOD,CDG,3/18/2024,320,2.653,8.383
XH,9927,DTW,RSW,3/19/2024,320,6.173,19.505
XH,5996,ATL,ROA,3/8/2024,CR9,1.708,5.398
XH,6786,HNL,LIH,3/4/2024,717,1.102,3.481
XH,9599,ATL,TPA,3/26/2024,75W,3.871,12.234
XH,9058,ATL,PBI,3/3/2024,32B,4.923,15.557
XH,557,ATL,LGA,3/7/2024,32B,5.936,18.757
XH,6797,GIG,FOR,3/29/2024,32N,5.133,16.22
XH,7960,YWG,ATL,3/8/2024,7S8,7.607,24.039
XH,9807,SEA,GEG,3/26/2024,E7W,1.272,4.019
XH,7928,EUG,SEA,3/10/2024,E7W,1.648,5.206
XH,2896,MIA,ATL,3/18/2024,75W,5.62,17.758
XH,262,JFK,CDG,3/3/2024,333,41.753,131.94
XH,9059,CVG,DEN,3/14/2024,73H,7.298,23.059
XH,7578,NBO,DAR,3/5/2024,E90,2.383,7.53
XH,8967,CDG,NSI,3/4/2024,332,42.69,134.902
XH,7709,GRU,GYN,3/26/2024,321,4.068,12.855
XH,9769,JFK,SFO,3/5/2024,75W,20.843,65.863
XH,9992,AMS,HEL,3/15/2024,73J,5.187,16.392
XH,6629,CTA,FCO,3/9/2024,32N,2.038,6.439
XH,9599,MSP,LAS,3/3/2024,32B,10.539,33.305
XH,2690,SAN,SLC,3/25/2024,32Q,3.878,12.253
XH,8999,CDG,MXP,3/16/2024,E90,2.397,7.574
XH,9797,BHX,AMS,3/24/2024,73H,2.312,7.306
XH,9699,AMS,ZRH,3/30/2024,E90,2.268,7.166
XH,9697,ATL,TPA,3/26/2024,75W,4.217,13.327
XH,7869,ICN,ORD,3/22/2024,77W,101.528,320.83
XH,9672,PBI,JFK,3/2/2024,73J,6.053,19.128
XH,5097,JFK,RDU,3/26/2024,CR9,2.203,6.96
XH,705,MSY,LAX,3/4/2024,73J,10.44,32.992
XH,9562,ATL,CLT,3/21/2024,717,1.612,5.094
XH,9908,PHX,DTW,3/1/2024,32B,10.263,32.433
XH,2997,SRQ,LGA,3/25/2024,221,3.727,11.777
XH,6677,FCO,TRN,3/18/2024,320,2.438,7.705
XH,9059,MEX,TAM,3/21/2024,E90,1.655,5.229
XH,557,ATL,LGA,3/6/2024,32B,5.35,16.907
XH,9672,MSP,MKE,3/8/2024,717,2.12,6.7
XH,2086,DSM,ATL,3/22/2024,717,4.433,14.009
XH,2689,ATL,MSN,3/2/2024,717,3.794,11.99
XH,2786,CHA,ATL,3/25/2024,717,1.164,3.679
XH,9799,FLL,ATL,3/14/2024,752,5.62,17.759
XH,6565,CDG,PRG,3/8/2024,320,3.581,11.315
XH,9728,SLC,PSC,3/29/2024,E7W,2.353,7.433
XH,8969,FLR,CDG,3/5/2024,319,3.157,9.977
XH,7277,DTW,APN,3/30/2024,CR7,1.145,3.618
XH,8686,RNS,CDG,3/25/2024,E90,1.496,4.726
XH,2987,DTW,FLL,3/17/2024,75T,10.746,33.957
XH,2209,MSO,SLC,3/25/2024,319,2.872,9.076
XH,6779,SZX,PVG,3/14/2024,32N,3.627,11.46
XH,9090,PHX,SEA,3/12/2024,73H,6.889,21.768
XH,9678,BCN,AMS,3/17/2024,73H,4.78,15.103
XH,609,ATL,CUN,3/8/2024,73J,5.979,18.893
XH,9879,SXM,ATL,3/25/2024,75W,14.233,44.977
XH,6957,YYC,YLW,3/29/2024,73W,2.031,6.416
XH,98,DTW,CDG,3/29/2024,333,45.322,143.219
XH,9950,MSP,SDF,3/12/2024,E7W,2.485,7.851
XH,6709,CAG,FCO,3/4/2024,320,2.085,6.591
XH,2796,MYR,ATL,3/10/2024,717,2.375,7.504
XH,6778,PVG,YNT,3/16/2024,32N,2.982,9.422
XH,5795,CMH,DTW,3/22/2024,E75,1.067,3.373
XH,9579,MCO,SLC,3/3/2024,73J,11.92,37.668
XH,5209,JFK,RDU,3/29/2024,CR9,2.15,6.794
XH,8779,NTE,CDG,3/23/2024,321,2.343,7.405
XH,2092,ATL,CLT,3/21/2024,717,1.684,5.322
XH,9278,PBI,DTW,3/17/2024,320,5.744,18.15
XH,9799,ATL,MDW,3/19/2024,717,3.494,11.042
XH,5959,LHR,LOS,3/5/2024,351,36.422,115.094
XH,5959,LHR,LOS,3/10/2024,351,36.477,115.268
XH,9979,PUJ,BOS,3/14/2024,73J,9.913,31.324
XH,7799,CTA,AMS,3/4/2024,73H,6.898,21.796
XH,5282,LGA,BTV,3/14/2024,CR9,1.529,4.832
XH,7509,AMS,SZG,3/5/2024,73H,3.226,10.193
XH,8998,MEX,CUL,3/15/2024,7S8,4.287,13.546
XH,5299,JFK,BWI,3/18/2024,CR9,1.449,4.58
XH,2209,DTW,MSP,3/13/2024,319,3.565,11.264
XH,6979,YQQ,YYC,3/25/2024,7M8,2.811,8.884
XH,5829,BUF,JFK,3/13/2024,E75,1.666,5.264
XH,990,RSW,MSP,3/25/2024,32B,9.765,30.857
XH,9269,AMS,SOU,3/5/2024,E90,1.937,6.12
XH,2959,MSP,GRR,3/27/2024,319,2.719,8.591
XH,9769,OAJ,ATL,3/29/2024,717,2.659,8.402
XH,5692,CMH,LGA,3/15/2024,E75,1.959,6.191
XH,9727,BRU,AMS,3/30/2024,E90,1.031,3.259
XH,5709,DTW,RDU,3/17/2024,CR9,2.192,6.927
XH,8776,CDG,OTP,3/11/2024,319,5.986,18.914
XH,9562,AMS,GVA,3/17/2024,73H,2.911,9.198
XH,7989,LGA,TYS,3/13/2024,CR9,2.873,9.08
XH,9992,TPA,SLC,3/8/2024,73J,11.066,34.967
XH,807,LGA,DFW,3/15/2024,221,5.413,17.105
XH,9769,BOI,SLC,3/23/2024,E75,1.368,4.322
XH,9977,AMS,ATL,3/11/2024,781,46.464,146.826
XH,2769,BOS,RSW,3/14/2024,73H,8.32,26.292
XH,2772,ATL,ROC,3/18/2024,320,3.981,12.579
XH,6957,PHX,YQR,3/9/2024,73W,8.375,26.468
XH,507,ATL,SFO,3/27/2024,73J,12.944,40.902
XH,9268,ATL,PNS,3/21/2024,73J,2.309,7.295
XH,6727,PVG,XIY,3/22/2024,32N,4.388,13.865
XH,9675,DTW,ORD,3/15/2024,717,2.084,6.587
XH,7079,YZF,YYC,3/23/2024,73W,4.162,13.152
XH,7095,YVR,YXE,3/22/2024,7S8,4.587,14.495
XH,9998,ATL,MCO,3/2/2024,75W,4.199,13.27
XH,9708,RSW,MSP,3/21/2024,32B,10.9,34.443
XH,925,LIS,BOS,3/11/2024,76W,37.363,118.066
XH,7672,ICN,NRT,3/11/2024,32Q,4.183,13.218
XH,699,JFK,AUA,3/28/2024,32Q,9.885,31.237
XH,5977,LHR,LAX,3/28/2024,789,57.508,181.725
XH,9729,MCO,RDU,3/26/2024,320,3.449,10.899
XH,8597,CDG,AMS,3/16/2024,320,2.405,7.602
XH,9797,BHX,AMS,3/27/2024,73H,2.459,7.773
XH,897,ATL,HNL,3/26/2024,333,59.341,187.517
XH,9906,SLC,DFW,3/5/2024,221,3.426,10.825
XH,6875,LIH,HNL,3/26/2024,717,1.165,3.681
XH,976,LAX,ATL,3/1/2024,752,12.849,40.602
XH,986,LAX,LHR,3/6/2024,339,53.925,170.403
XH,7995,TYS,LGA,3/1/2024,CR9,2.593,8.194
XH,2787,ATL,OKC,3/29/2024,320,4.852,15.33
XH,9089,ATL,RSW,3/23/2024,75W,5.019,15.859
XH,976,BOS,ATL,3/13/2024,32Q,5.23,16.526
XH,9679,EWR,MSP,3/2/2024,717,5.301,16.752
XH,7876,PUS,ICN,3/31/2024,223,1.491,4.712
XH,9979,MSP,DEN,3/20/2024,32Q,4.058,12.824
XH,8575,CDG,OSL,3/2/2024,320,4.715,14.898
XH,6760,PVG,KWE,3/1/2024,32B,8.7,27.493
XH,7899,ICN,KOJ,3/8/2024,32Q,2.878,9.093
XH,5969,SGF,ATL,3/29/2024,CR9,2.192,6.927
XH,8209,NTE,CDG,3/17/2024,E90,1.817,5.742
XH,9279,AMS,ZNZ,3/14/2024,77W,67.205,212.367
XH,2896,MIA,ATL,3/27/2024,75W,5.146,16.262
XH,9655,ATL,SAT,3/20/2024,32B,6.532,20.64
XH,9209,OPO,AMS,3/4/2024,E90,4.308,13.614
XH,2008,ATL,GSO,3/5/2024,717,2.027,6.407
XH,5957,LGA,SYR,3/6/2024,CR9,1.292,4.083
XH,9769,HAM,AMS,3/16/2024,295,1.693,5.35
XH,2976,FLL,ATL,3/12/2024,75W,6.057,19.14
XH,9075,MEX,TRC,3/20/2024,7S8,3.41,10.776
XH,9779,SEA,MFR,3/31/2024,E7W,1.805,5.703
XH,6899,HNL,LIH,3/21/2024,717,1.162,3.671
XH,6982,YYC,YXX,3/4/2024,7M8,2.713,8.574
XH,9879,KIN,ATL,3/22/2024,73H,6.952,21.966
XH,867,SFO,DTW,3/10/2024,73J,10.635,33.607
XH,7097,SEA,PSC,3/29/2024,E7W,1.15,3.637
XH,90,MSP,LHR,3/22/2024,332,44.675,141.173
XH,7069,YXE,YYC,3/18/2024,73W,2.259,7.137
XH,2799,TLH,ATL,3/24/2024,717,1.804,5.699
XH,9999,AMS,BGO,3/5/2024,73H,3.268,10.328
XH,2250,SAT,SLC,3/21/2024,319,5.701,18.014
XH,9979,MCO,RDU,3/26/2024,320,3.304,10.44
XH,6767,BCN,MAD,3/11/2024,788,4.46,14.092
XH,2258,PHX,SEA,3/2/2024,73H,7.246,22.896
XH,9697,LAX,SLC,3/3/2024,73H,3.65,11.534
XH,9900,ALB,DTW,3/18/2024,CR9,2.271,7.177
XH,8999,NSI,CDG,3/18/2024,359,34.495,109.004
XH,8767,CDG,HAM,3/25/2024,223,2.085,6.589
XH,6677,FCO,TRN,3/24/2024,320,2.594,8.197
XH,5899,RIC,LGA,3/9/2024,E75,1.517,4.793
XH,907,GRU,ATL,3/7/2024,333,57.451,181.544
XH,9699,SMF,LAX,3/18/2024,E7W,1.978,6.252
XH,7957,DTW,MTY,3/15/2024,E90,7.751,24.492
XH,5969,ATL,SGF,3/20/2024,CR9,2.638,8.338
XH,2097,ATL,ROC,3/3/2024,319,4.315,13.635
XH,679,LAX,BNA,3/20/2024,73H,9.232,29.173
XH,9299,AMS,GDN,3/14/2024,295,2.725,8.612
XH,2566,DTW,EWR,3/11/2024,717,2.74,8.658
XH,5996,LGA,BGR,3/19/2024,CR9,1.666,5.265
XH,2992,ORD,MSP,3/25/2024,221,2.1,6.636
XH,7985,GRU,SDU,3/31/2024,319,1.777,5.614
XH,950,ATL,DCA,3/10/2024,320,3.431,10.844
XH,8987,TRN,CDG,3/25/2024,E70,1.759,5.558
XH,5556,ATL,MLU,3/29/2024,CR9,2.142,6.768
XH,9929,LAX,PHX,3/3/2024,E7W,1.835,5.8
XH,2607,DTW,LGA,3/3/2024,32B,4.264,13.475
XH,8779,BLR,CDG,3/11/2024,332,67.496,213.289
XH,9567,CAE,ATL,3/14/2024,717,1.69,5.342
XH,9069,DTW,MCO,3/13/2024,333,13.636,43.089
XH,9070,MEX,SJD,3/4/2024,7M9,4.382,13.845
XH,7979,MSP,JFK,3/7/2024,CR9,4.053,12.806
XH,8772,JFK,CDG,3/7/2024,359,32.561,102.892
XH,6996,YYC,PHX,3/25/2024,73W,6.045,19.105
XH,799,ATL,GRR,3/19/2024,32B,5.379,16.998
XH,8599,JNB,CDG,3/17/2024,77W,89.235,281.982
XH,2895,MSP,MEM,3/9/2024,717,3.896,12.312
XH,878,PDX,LAX,3/1/2024,319,4.859,15.354
XH,6995,YVR,YYC,3/13/2024,7S8,2.952,9.328
XH,7050,RST,MSP,3/21/2024,E7W,0.867,2.742
XH,5698,DCA,LGA,3/12/2024,E75,1.374,4.341
XH,2675,FLL,BOS,3/17/2024,73J,6.985,22.073
XH,6050,JFK,GRU,3/19/2024,789,44.543,140.753
XH,6875,LIH,HNL,3/14/2024,717,1.03,3.254
XH,9757,SEA,GEG,3/16/2024,E7W,1.383,4.371
XH,859,PHX,DTW,3/30/2024,32B,9.642,30.468
XH,7859,MSP,YUL,3/8/2024,CR9,3.481,11.001
XH,9655,ATL,BHM,3/26/2024,73J,1.763,5.572
XH,2999,MCI,MSP,3/18/2024,717,2.68,8.469
XH,7079,SEA,BOI,3/27/2024,E7W,1.87,5.911
XH,7077,LAX,PHX,3/25/2024,E7W,1.981,6.261
XH,2779,SFO,SLC,3/25/2024,223,2.691,8.503
XH,9297,AMS,CDG,3/24/2024,73H,2.079,6.571
XH,9955,JFK,MBJ,3/1/2024,75W,12.339,38.991
XH,5672,JFK,CHS,3/31/2024,E75,2.561,8.091
XH,6729,GRU,SDU,3/7/2024,319,1.779,5.622
XH,9697,ATL,ICT,3/10/2024,717,4.139,13.079
XH,9282,LBA,AMS,3/25/2024,E90,1.969,6.221
XH,9759,AMS,EDI,3/16/2024,E90,2.478,7.831
XH,668,SFO,JFK,3/22/2024,75W,16.91,53.437
XH,9992,MIA,ATL,3/4/2024,75W,5.984,18.909
XH,908,LGA,DFW,3/27/2024,221,5.728,18.1
XH,778,JFK,LAS,3/13/2024,32Q,11.953,37.773
XH,7689,ICN,KIX,3/30/2024,77W,12.678,40.064
XH,9888,DLH,MSP,3/17/2024,E7W,1.078,3.404
XH,782,MSP,SEA,3/19/2024,32B,10.381,32.804
XH,922,BOS,ATL,3/4/2024,32B,7.432,23.484
XH,5899,PIT,LGA,3/12/2024,E70,1.746,5.516
XH,2270,ATL,PHL,3/28/2024,32B,4.728,14.939
XH,9929,LGA,BUF,3/22/2024,E7W,1.889,5.97
XH,9079,MSP,SNA,3/21/2024,319,8.203,25.92
XH,6782,HNL,ITO,3/16/2024,717,1.394,4.405
XH,7699,SIN,ICN,3/12/2024,77W,48.068,151.896
XH,9857,SLC,MFR,3/25/2024,E7W,2.6,8.215
XH,888,PDX,ATL,3/25/2024,73J,11.177,35.32
XH,9752,LGA,BNA,3/20/2024,E7W,3.439,10.866
XH,695,MSP,FLL,3/27/2024,75T,13.326,42.11
XH,6297,GRU,CNF,3/6/2024,32A,2.539,8.024
XH,9768,DTW,MIA,3/30/2024,320,6.636,20.966
XH,5287,ILM,LGA,3/7/2024,CR9,2.222,7.022
XH,9596,LUX,AMS,3/18/2024,E90,1.885,5.956
XH,8988,CDG,YUL,3/13/2024,359,34.809,109.997
XH,8750,ZRH,CDG,3/14/2024,319,2.339,7.392
XH,9959,LAX,PHX,3/13/2024,E7W,1.876,5.928
XH,2897,ATL,BTV,3/11/2024,717,4.904,15.497
XH,999,ATL,LAX,3/25/2024,75W,16.509,52.169
XH,9097,SLC,ABQ,3/1/2024,223,1.858,5.873
XH,9899,SLC,LWS,3/6/2024,E7W,2.089,6.604
XH,6860,OGG,HNL,3/1/2024,717,1.143,3.613
XH,7992,KUL,ICN,3/4/2024,789,29.087,91.917
XH,6908,JPA,GRU,3/28/2024,320,7.634,24.122
XH,7987,YVR,HNL,3/28/2024,7M8,12.14,38.362
XH,7889,DTW,YUL,3/8/2024,CR9,2.299,7.265
XH,5227,ATL,TYS,3/28/2024,CR7,0.908,2.871
XH,9927,ZCL,MEX,3/20/2024,E90,2.016,6.372
XH,7599,INN,AMS,3/18/2024,73W,3.036,9.594
XH,6696,FCO,FLR,3/2/2024,319,1.621,5.121
XH,7097,YYJ,LAS,3/3/2024,73W,5.873,18.558
XH,9676,ATL,DTW,3/17/2024,73J,3.809,12.034
XH,9899,MBJ,MSP,3/2/2024,73J,11.348,35.86
XH,570,DAY,ATL,3/2/2024,717,2.719,8.591
XH,9790,GEG,SEA,3/14/2024,E7W,1.416,4.476
XH,7556,DAR,NBO,3/4/2024,E90,2.32,7.33
XH,2299,BUF,JFK,3/10/2024,221,1.895,5.989
XH,9870,SJC,SEA,3/25/2024,E7W,3.346,10.573
XH,892,LGA,ATL,3/23/2024,32B,6.142,19.41
XH,9990,ATL,SAL,3/16/2024,752,11.884,37.554
XH,857,DTW,MCO,3/16/2024,75T,8.308,26.253
XH,279,LIS,JFK,3/28/2024,76W,39.439,124.628
XH,9795,ATL,PBI,3/19/2024,32B,4.739,14.975
XH,870,IAH,LAX,3/19/2024,221,5.24,16.557
XH,2090,ECP,ATL,3/7/2024,717,2.228,7.04
XH,2796,MSN,DTW,3/15/2024,717,2.199,6.948
XH,6299,MVD,SCL,3/25/2024,320,5.678,17.941
XH,7079,MSP,PSC,3/2/2024,E7W,5.422,17.133
XH,9896,PVR,ATL,3/11/2024,73H,8.111,25.631
XH,50,SLC,LHR,3/28/2024,332,52.067,164.532
XH,5955,IND,MSP,3/20/2024,CR9,2.79,8.818
XH,9769,NAS,LGA,3/14/2024,73H,7.098,22.43
XH,2578,MDW,ATL,3/28/2024,717,3.359,10.616
XH,9992,MSP,DEN,3/7/2024,32B,5.682,17.956
XH,5272,CLE,LGA,3/11/2024,CR9,2.25,7.11
XH,7988,MEX,LAX,3/26/2024,7M9,8.581,27.116
XH,9972,AMS,NTE,3/14/2024,295,2.393,7.563
XH,2925,OAK,SLC,3/26/2024,73J,3.675,11.612
XH,9265,SLC,IND,3/11/2024,73H,7.314,23.111
XH,5029,LGA,CHS,3/24/2024,CR9,2.69,8.501
XH,8576,CDG,PUF,3/22/2024,E90,2.418,7.643
XH,2577,DTW,EWR,3/22/2024,717,3.001,9.483
XH,707,LAX,DTW,3/12/2024,32B,12.311,38.904
XH,9077,MEX,TGZ,3/28/2024,7M9,2.837,8.964
XH,907,SEA,LAX,3/5/2024,73H,5.627,17.781
XH,6778,MAD,TFN,3/11/2024,73H,6.441,20.353
XH,9209,ARN,AMS,3/22/2024,295,3.729,11.784
XH,8927,CDG,LHR,3/1/2024,223,1.664,5.259
XH,2050,ATL,BUF,3/1/2024,320,3.984,12.591
XH,9795,MSP,FSD,3/11/2024,E7W,1.34,4.235
XH,6089,BOG,MCO,3/10/2024,320,9.582,30.28
XH,7959,YWG,YYZ,3/2/2024,7M8,4.625,14.616
XH,7998,FAT,SLC,3/31/2024,E7W,2.229,7.046
XH,9076,ICN,DAD,3/2/2024,333,30.121,95.182
XH,9960,TPA,RDU,3/21/2024,320,3.671,11.6
XH,9802,BOI,SEA,3/17/2024,E7W,1.998,6.313
XH,5977,MSP,CMH,3/12/2024,CR9,2.506,7.919
XH,7059,FLL,YYZ,3/28/2024,7S8,7.64,24.143
XH,9999,STI,JFK,3/24/2024,73J,9.305,29.404
XH,8760,CDG,EWR,3/9/2024,359,38.463,121.544
XH,9690,SLC,BZN,3/6/2024,E7W,1.83,5.783
XH,9692,DTW,BOS,3/24/2024,32B,4.6,14.535
XH,7929,HSV,ATL,3/30/2024,CR9,1.536,4.855
XH,9987,MSP,RST,3/5/2024,E7W,0.611,1.933
XH,9075,PIT,ATL,3/24/2024,73J,3.726,11.771
XH,8768,CDG,BER,3/3/2024,223,2.066,6.53
XH,9920,BOI,SLC,3/18/2024,319,2.277,7.194
XH,2259,ATL,PHL,3/16/2024,32B,5.014,15.844
XH,2282,LAS,SEA,3/7/2024,73J,6.099,19.272
XH,6897,HNL,KOA,3/28/2024,717,1.275,4.028
XH,6297,GRU,CNF,3/27/2024,32A,2.539,8.024
XH,2909,BOS,JFK,3/25/2024,221,1.662,5.253
XH,9829,GRR,DTW,3/25/2024,CR9,0.963,3.042
XH,7980,YYC,YWG,3/17/2024,7S8,4.384,13.854
XH,8099,MEX,BJX,3/4/2024,E90,1.548,4.893
XH,5022,JAX,JFK,3/16/2024,CR9,3.168,10.012
XH,5959,SYR,LGA,3/14/2024,CR9,1.288,4.071
XH,5759,LGA,PVD,3/9/2024,CR9,1.001,3.163
XH,766,LAS,ATL,3/27/2024,32B,10.059,31.787
XH,9967,SAN,LAS,3/13/2024,E7W,1.791,5.659
XH,7976,SEA,MEX,3/20/2024,7M8,11.136,35.189
XH,9966,MSP,SJU,3/9/2024,73H,12.653,39.985
XH,6997,CLO,BOG,3/27/2024,320,1.802,5.693
XH,5776,DTW,SDF,3/15/2024,E75,1.622,5.124
XH,7252,DTW,APN,3/1/2024,CR7,1.113,3.516
XH,9762,LAX,SJC,3/4/2024,E7W,1.632,5.158
XH,9092,JFK,ICN,3/11/2024,74H,155.861,492.521
XH,2858,MSP,STL,3/23/2024,717,2.674,8.451
XH,2977,ATL,PVD,3/24/2024,320,5.12,16.179
XH,9990,ZRH,AMS,3/14/2024,295,2.506,7.918
XH,6996,GRU,FOR,3/8/2024,320,7.585,23.968
XH,8569,MAD,CDG,3/6/2024,320,4.287,13.549
XH,6772,BIO,MAD,3/28/2024,73H,2.204,6.963
XH,7997,MGM,ATL,3/3/2024,CR7,0.998,3.155
XH,2676,RDU,ATL,3/18/2024,75W,5.474,17.298
XH,7897,YYZ,JFK,3/5/2024,CR9,2.341,7.397
XH,2780,DTW,BWI,3/11/2024,717,2.907,9.187
XH,9779,SAT,LAX,3/4/2024,223,4.538,14.342
XH,2295,MSP,BNA,3/7/2024,73H,4.282,13.531
XH,6002,ANF,SCL,3/7/2024,32B,4.938,15.603
XH,7900,HNL,YVR,3/24/2024,7M8,12.826,40.531
XH,7999,ICN,KUL,3/2/2024,789,31.272,98.82
XH,9577,PRG,AMS,3/14/2024,E90,2.784,8.795
XH,9778,SEA,YVR,3/7/2024,E7W,1.094,3.459
XH,999,ATL,PHX,3/22/2024,764,18.842,59.542
XH,9028,MSP,STL,3/28/2024,717,2.452,7.75
XH,9758,AMS,HAM,3/15/2024,E90,1.554,4.912
XH,9029,SEA,LAX,3/7/2024,32Q,4.597,14.526
XH,2668,ATL,MSP,3/21/2024,32B,7.23,22.846
XH,7020,LAN,DTW,3/29/2024,CR9,0.805,2.545
XH,8967,CDG,RAK,3/18/2024,32A,7.477,23.627
XH,987,ATL,SLC,3/8/2024,32B,11.19,35.36
XH,5678,SDF,LGA,3/8/2024,E75,2.424,7.66
XH,9998,JFK,LAS,3/9/2024,32Q,11.297,35.696
XH,9295,ATL,FLL,3/20/2024,752,4.964,15.686
XH,680,SLC,YYZ,3/24/2024,319,7.894,24.943
XH,9658,ATL,AGS,3/24/2024,CR9,1.058,3.345
XH,690,LAS,ATL,3/25/2024,32B,10.04,31.726
XH,9790,AUS,BOS,3/23/2024,221,5.162,16.312
XH,6978,YYC,JFK,3/22/2024,7S8,12.09,38.204
XH,9026,ICN,FUK,3/12/2024,772,11.775,37.208
XH,9987,BUF,ATL,3/30/2024,320,4.172,13.183
XH,2595,DTW,SLC,3/28/2024,73J,9.35,29.544
XH,2087,SLC,SNA,3/18/2024,221,2.224,7.027
XH,2508,BNA,ATL,3/4/2024,73J,2.019,6.38
XH,9962,CUN,ATL,3/22/2024,32B,7.565,23.906
XH,5690,BOS,CLT,3/29/2024,E75,2.792,8.824
XH,229,CDG,SLC,3/14/2024,339,51.617,163.111
XH,8275,CDG,NTE,3/29/2024,E90,1.724,5.446
XH,2529,CLE,ATL,3/26/2024,320,3.97,12.547
XH,9567,AMS,STR,3/9/2024,E90,2.108,6.66
XH,5259,IAD,DTW,3/20/2024,CR9,2.408,7.61
XH,27,ATL,ICN,3/20/2024,359,75.696,239.199
XH,9909,MSP,HRL,3/20/2024,320,7.644,24.157
XH,7979,DTW,YYZ,3/30/2024,CR9,1.43,4.518
XH,6277,SCL,GRU,3/28/2024,32A,8.482,26.802
XH,807,ORD,ATL,3/23/2024,75W,5.164,16.319
XH,5297,DTW,ALB,3/20/2024,CR9,2.025,6.398
XH,605,MEX,MSP,3/9/2024,319,9.295,29.373
XH,7959,VLD,ATL,3/14/2024,CR9,1.46,4.613
XH,768,ATL,LGA,3/19/2024,32B,5.597,17.687
XH,5076,CLT,LGA,3/5/2024,CR9,2.451,7.746
XH,2270,PHL,ATL,3/15/2024,32B,5.497,17.371
XH,9755,PUJ,ATL,3/27/2024,75W,11.119,35.136
XH,2760,FSD,MSP,3/31/2024,319,1.69,5.34
XH,7292,RHI,MSP,3/22/2024,CR7,1.228,3.88
XH,9698,MIA,JFK,3/10/2024,73J,6.536,20.654
XH,9675,DTW,ORD,3/16/2024,717,1.857,5.869
XH,8267,AGP,CDG,3/28/2024,321,6.454,20.396
XH,6779,KMG,PVG,3/23/2024,73H,6.707,21.196
XH,6797,CUC,BOG,3/6/2024,32A,2.384,7.533
XH,8298,BHX,CDG,3/12/2024,E90,2.245,7.095
XH,772,ATL,SFO,3/24/2024,75W,17.784,56.197
XH,5799,CHO,LGA,3/7/2024,CR9,1.781,5.629
XH,2899,ATL,SAT,3/30/2024,32B,6.865,21.692
